Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
F.RAVAGLIA,34,2020-2021,BOLOGNA,11,BOLOGNA,ROMA,94',5,0,3,0,0,0,0,0
F.RAVAGLIA,34,2020-2021,BOLOGNA,29,BOLOGNA,INTER,97',1,0,3,0,1,0,0,0
