Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
W.SZCZESNY,1,2020-2021,JUVENTUS,1,JUVENTUS,SAMPDORIA,92',0,0,2,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,2,ROMA,JUVENTUS,95',2,0,3,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,5,JUVENTUS,HELLAS VERONA,99',1,0,1,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,7,LAZIO,JUVENTUS,97',1,0,2,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,9,BENEVENTO,JUVENTUS,100',1,0,4,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,10,JUVENTUS,TORINO,98',1,0,1,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,11,GENOA,JUVENTUS,94',1,0,1,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,12,JUVENTUS,ATALANTA,97',1,0,5,0,1,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,14,JUVENTUS,FIORENTINA,92',3,0,4,1,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,15,JUVENTUS,UDINESE,95',1,0,2,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,16,MILAN,JUVENTUS,95',1,0,7,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,17,JUVENTUS,SASSUOLO,98',1,0,1,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,18,INTER,JUVENTUS,97',2,0,4,1,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,19,JUVENTUS,BOLOGNA,96',0,0,4,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,20,SAMPDORIA,JUVENTUS,97',0,0,1,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,21,JUVENTUS,ROMA,96',0,0,3,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,22,NAPOLI,JUVENTUS,99',1,0,2,0,1,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,24,HELLAS VERONA,JUVENTUS,94',1,0,5,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,25,JUVENTUS,SPEZIA,96',0,0,1,0,1,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,26,JUVENTUS,LAZIO,94',1,0,3,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,27,CAGLIARI,JUVENTUS,98',1,0,6,1,3,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,28,JUVENTUS,BENEVENTO,96',1,0,0,0,0,0,0,0
W.SZCZESNY,1,2020-2021,JUVENTUS,29,TORINO,JUVENTUS,95',2,0,4,0,1,0,0,0
