Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
N.MANFREDINI,12,2020-2021,BENEVENTO,38,TORINO,BENEVENTO,95',1,0,5,0,0,0,0,0
